"文书记录id","文书类型编码(code关联字典表)","来源id","业务id","文书填报人","填报人所处的单位","创建时间","最后修改时间","最后执行修改事务人id","承办人id(需要承办人签名时，才传该字段,最多3个人)","已经签名的承认人的id","文书号","pdf附件id(关联附件表)","签字文书附件id(关联附件表)","pdf_size","其他文书附件","签章状态","0 是正常 -1 删除","文书版本","文书号","自动签名状态 0 非自动签名  1 自动签名","文书附件id(关联附件表)","记录版本","是否已上报省厅 0否 1是","签字文书已上传标志 0:否 1:是","企业id","数据导入类型，是否是本系统生成的数据 默认0 ","当事人签名证据","过过期状态期状态  0 正常 1 过期","签字文书上传时间","文书来源 L 立案  E 检查","归属年份","转办标记","转办版本号","地区编码","操作类型","uuid","分类分级","加载时间","文书类型编码(code关联字典表)","0 是正常 -1 删除","签章状态","是否已上报省厅 0否 1是","签字文书已上传标志 0:否 1:是","过过期状态期状态  0 正常 1 过期","数据导入类型，是否是本系统生成的数据 默认0 ","转办标记","地区编码"
WS320585830379176602112000,ws10006,ER320585826464660050939904,ER320585826464660050939904,USER3205421,"320585430000",2024-05-09 09:50:25.000,2024-07-02 16:45:01.000,USER3205421,"USER3205421,USER3205420",,（苏苏太沙）应急复查〔2024〕19号,FILE320585850007578694914048,,1,,"1","0",0,"19","0",FILE320585830379177227063296,,"0","1",EP3205001639666907996332633,"320500",,"0",2024-07-02 13:46:40.000,E,"2024","0","0","320500",i,"1ed70935-0e26-11ef-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500830072840052019200,ws10003,EA320500829734098321805312,,dbb0c580-3cbf-4b66-a84b-f81d9d30c04d,"320509030100",2024-05-08 13:33:08.000,2024-05-08 16:45:30.000,USER320500652074753829376000,"dbb0c580-3cbf-4b66-a84b-f81d9d30c04d,USER320500652074753829376000",,（苏苏江汾）应急现记〔2024〕470号,FILE320500830105800658653184,,1,,"0","0",0,"470","0",FILE320500830073014904164352,,"0","1",EP3205001639666832555242282,"320500",,"0",2024-05-08 15:44:07.000,,"2024","0","0","320500",i,f4561035-0d5c-11ef-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320505413258840046309376,ws10034,LA320505408988662999552000,,USER3205085,"320505450000",2021-03-15 09:03:07.000,2021-07-30 18:03:14.000,USER3205056,"USER3205085,USER3205086",,（苏苏高）应急罚〔2021〕22号,FILE320505413258841161994240,,2,,"1","0",0,"22","0",FILE320505413258841136828416,,"0","0",EP320505408556406107541504,"1",,"0",,,,"0","0","320500",i,"20f3f039-b305-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500494498282995716096,ws10048,LA320500472756563426152448,,b697647b-666f-4f8c-8780-92fd08f9bb10,"32050906105",2021-10-25 13:19:40.000,2021-11-08 13:58:18.000,b697647b-666f-4f8c-8780-92fd08f9bb10,"fad9cef7-fcf5-4aff-a0b0-36db7d709456,b697647b-666f-4f8c-8780-92fd08f9bb10",,（苏苏江黎）应急〔2021〕395号,FILE320500494533201591537664,,2,,"0","0",0,"395","0",FILE320500494533201549594624,,"0","0",a5e742fe-9c73-4adf-8751-6d5e9c6bd939,"320500",,"0",,L,"2021","0","0","320500",i,ef413926-35b4-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320581591920211540578304,ws10047,LA320581541175556478078976,,USER320500284028908465033216,"320581550000",2022-07-21 09:19:37.000,2022-08-03 16:53:27.000,USER320500284028591241433088,"USER320500284028908465033216,USER320500284028591241433088",,（苏苏常尚）应急案〔2022〕118号,FILE320581596699536768897024,,1,,"0","0",0,"118","0",FILE320581596699536685010944,,"0","0",EP3205001639666816093221684,"320500",,"0",,L,"2022","0","0","320500",i,"44f9c6c4-134e-11ed-8131-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500613670569241481216,ws10002,PE320500613670559514890240,,USER320500483317590077214720,"320582030000",2022-09-19 09:47:46.000,2022-09-19 10:54:29.000,USER3205352,"USER320500281743963797327872,USER320500483317590077214720",,（苏苏张）应急检查〔2022〕1521号,FILE320500613670569694466048,,1,,"1","0",0,"1521","0",FILE320500613670569677688832,,"0","0",,"320500",,"0",,,"2022","0","0","320500",i,c9e9e4d6-383c-11ed-8131-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320505952164851885543424,ws10005,EA320505951105618800807936,EC320505952164851747131392,USER320500804408967823364096,"320583030600",2025-04-10 11:23:12.000,2025-04-10 12:39:22.000,USER320500283035291365675008,"USER320500283035291365675008,USER320500804408967823364096",,（苏苏昆）应急责改〔2025〕174号,FILE320505952164852208504832,,1,,"1","0",0,"174","0",FILE320505952164852200116224,,"0","0",EP3205001639666938144369985,"320500",,"0",,E,"2025","0","0","320500",i,"9e805e75-162d-11f0-b4a9-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320585652446696046858240,ws10048,LA320585635471084098949120,,USER320585371676593141059584,"320585030600",2023-01-04 09:50:16.000,2023-01-04 12:42:59.000,USER320585371676593141059584,"USER320585371676593141059584,USER3205396",,（苏苏太）应急〔2022〕342号,FILE320585652446697703608320,,3,,"0","0",0,"342","0",FILE320585652446697695219712,,"0","0","4a491f85dd7711e7bbd0b083feb9258c","320500",,"0",,L,"2022","0","0","320500",i,"7a3d632a-8c51-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320506810577327430832128,ws10003,EA320506810552616017727488,,USER320506414121550795509760,"320506580000",2024-03-15 18:24:56.000,2024-03-15 20:40:56.000,USER320506414121069012586496,"USER320506414121069012586496,USER320506414121550795509760",,（苏苏吴）应急现记〔2024〕174号,FILE320506810580168606224384,,3,,"0","0",0,"174","0",FILE320506810580168534921216,,"0","0",EP320506416601129829273600,"320500",,"0",,,"2024","0","0","320500",i,c95553c8-e2ec-11ee-bd47-fa163e11a32f,"1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500814142527803232256,ws10057,EA320500814136764888256512,,dbb0c580-3cbf-4b66-a84b-f81d9d30c04d,"320509030100",2024-03-25 14:31:53.000,2024-03-25 15:40:51.000,dbb0c580-3cbf-4b66-a84b-f81d9d30c04d,"dbb0c580-3cbf-4b66-a84b-f81d9d30c04d,USER320500652074753829376000",,（苏苏江汾）应急视听〔2024〕132号,FILE320500814145127525126144,,5,,"0","0",0,"132","0",FILE320500814142556924284928,,"0","1",EP3205001639666751636141975,"320500",,"0",2024-03-25 14:42:05.000,E,"2024","0","0","320500",i,"703d3d1b-eac8-11ee-bd47-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
WS320500497432972077568000,ws10001,LA320500495878652467089408,,USER320500446729076288262144,"32050906101",2021-11-02 15:41:04.000,2022-04-07 15:53:53.000,USER320500447768952118972416,"USER320500446729076288262144,USER320500454572693929332736",,（苏苏江七）应急立〔2021〕605号,FILE320500497432972773822464,,1,,"1","0",0,"605","0",FILE320500497432972752850944,,"0","0",f7f0161a-4116-4e6c-8521-0a204d8ba432,"320500",,"0",,L,"2021","0","0","320500",i,"41d44a52-3bfe-11ec-b626-fa163e11a32f","1","2026-03-12 01:00:09",,,,,,,,,苏州市
