"主键id","鉴定依据:1 民标 2 危标 3 工标 4 完标 5 其他","委托日期,2011-12-22 00:00:00","建筑地址,金筑街588号","鉴定机构","图斑ID,3205080016109","区域名称 姑苏","房屋类型,示例：1","鉴定报告访问地址","报告文件2","鉴定类型:1 安全性鉴定 2 危房性鉴定 3 其他","是否解危 1 已解危， !=1 未解危","鉴定结论","正式鉴定日期,2011-12-27 00:00:00","建筑名称","街道名称,示例：白洋湾街道","报告生成日期,2011-12-27 13:40:44","房间号码","区域ID,示例：320508","报告编号,示例：苏房安鉴[2011]金咨B字第10号","项目名称,示例：金筑街588号","街道ID","creator","create_time","updater","update_time","tenant_id","deleted"
2005452654044745730,"1","2025-04-25 00:00:00",太仓市璜泾镇玉影路27号食堂,江苏省建筑工程质量检测中心有限公司,"3205850229126",太仓,"1","","","1","",Bsu,"",太仓市璜泾镇玉影路27号（鹿河小学）食堂,"","2025-05-12 00:00:00","","320585",【太仓】苏鉴字第012号2500770,太仓市璜泾镇玉影路27号（鹿河小学）食堂,"",,2025-12-29 09:35:46.890,,2025-12-29 09:35:46.890,,0
2004125535486283779,"","2022-03-22 09:07:59",虎池路75号虎池苑9幢2601室,"","3205080000429",姑苏,"1","","","3","","","2022-06-17 00:00:00","","","2022-06-20 11:05:59","","320508",苏房安鉴[2022]意A维字第497号,虎池路75号虎池苑9幢2601室,"",,2025-12-25 17:42:17.168,,2025-12-25 17:42:17.168,,0
2004125535486283780,"","2020-05-20 00:00:00",景运家园12幢401室,"","3205080015025",姑苏,"1","","","3","","","2020-05-25 00:00:00","","","2020-05-25 11:27:13","","320508",苏房安鉴[2020]意B维字第102号,景运家园12幢401室,"",,2025-12-25 17:42:17.169,,2025-12-25 17:42:17.169,,0
2004125535490478082,"","2020-05-27 00:00:00",景运家园12幢301室,"","3205080015025",姑苏,"1","","","3","","","2020-06-02 00:00:00","","","2020-06-03 09:12:30","","320508",苏房安鉴[2020]意A维字第195号,景运家园12幢301室,"",,2025-12-25 17:42:17.169,,2025-12-25 17:42:17.169,,0
2004125535490478083,"","2019-04-15 00:00:00",景运家园12幢201室,"","3205080015025",姑苏,"1","","","3","","","2019-04-17 00:00:00","","","2019-04-18 10:42:27","","320508",苏房安鉴[2019]咨B用字第103号,景运家园12幢201室,"",,2025-12-25 17:42:17.169,,2025-12-25 17:42:17.169,,0
2004125535490478084,"","2019-07-17 00:00:00",景运家园12幢501室,"","3205080015025",姑苏,"1","","","3","","","2019-08-28 00:00:00","","","2019-08-28 10:40:02","","320508",苏房安鉴[2019]意B维字第380号,景运家园12幢501室,"",,2025-12-25 17:42:17.170,,2025-12-25 17:42:17.170,,0
2004125535494672386,"","2020-05-20 00:00:00",景运家园12幢102室,"","3205080015025",姑苏,"1","","","3","","","2020-05-25 00:00:00","","","2020-05-25 11:25:47","","320508",苏房安鉴[2020]意B维字第100号,景运家园12幢102室,"",,2025-12-25 17:42:17.170,,2025-12-25 17:42:17.170,,0
2004125535494672387,"","2019-04-15 00:00:00",景运家园12幢103室,"","3205080015025",姑苏,"1","","","3","","","2019-04-17 00:00:00","","","2019-04-18 10:38:21","","320508",苏房安鉴[2019]咨B用字第101号,景运家园12幢103室,"",,2025-12-25 17:42:17.170,,2025-12-25 17:42:17.170,,0
1991321554309517313,"1","2024-08-20 00:00:00",人民路179号,江苏省建筑工程质量检测中心有限公司,"3205080001358",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/8bdc79fa-97bd-46f7-8002-3e12a67cd56e/20250116/wu_1ihmgspma1vv7vqttovidbmk98.pdf,"","1","",Dsu,"",苏州市姑苏区人民路179号营业办公楼,"","2024-12-10 00:00:00","","320508",【姑苏】苏鉴字第012号2401311,苏州市姑苏区人民路179号营业办公楼,"",,2025-11-20 09:43:50.170,,2025-11-20 09:43:50.170,,0
2004125535880548353,"1","2023-07-18 00:00:00",文翠路1号文萃小学,苏州市建设工程质量检测中心有限公司,"3205710014457",园区,"1","","","1","",Asu,"",苏州工业园区文萃小学食堂,娄葑街道,"2023-09-15 00:00:00","","320571",【工业园区】苏鉴字第001号2301048,苏州工业园区文萃小学食堂,"",,2025-12-25 17:42:17.262,,2025-12-25 17:42:17.262,,0
2004125536279007234,"","2020-11-23 00:00:00",新康花园134幢503室,"","3205080010363",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:46:21","","320508",苏房安鉴[2020]意A维字第491号,新康花园134幢503室,"",,2025-12-25 17:42:17.358,,2025-12-25 17:42:17.358,,0
2004125536283201538,"","2017-04-14 00:00:00",新康花园134幢901室,"","3205080010363",姑苏,"1","","","3","","","2017-05-24 00:00:00","","","2017-05-24 11:09:13","","320508",苏房安鉴[2017]咨B用字第243号,新康花园134幢901室,"",,2025-12-25 17:42:17.358,,2025-12-25 17:42:17.358,,0
2004125536283201539,"","2017-04-14 00:00:00",新康花园134幢805室,"","3205080010363",姑苏,"1","","","3","","","2017-05-24 00:00:00","","","2017-05-24 11:10:27","","320508",苏房安鉴[2017]咨B用字第245号,新康花园134幢805室,"",,2025-12-25 17:42:17.359,,2025-12-25 17:42:17.359,,0
2004125536283201541,"","2016-08-16 00:00:00",新康花园134幢201室,"","3205080010363",姑苏,"1","","","3","","","2016-08-23 00:00:00","","","2016-08-23 15:51:55","","320508",苏房安鉴[2016]咨B用字第19号,新康花园134幢201室,"",,2025-12-25 17:42:17.359,,2025-12-25 17:42:17.359,,0
2004125536283201542,"","2019-08-22 00:00:00",新康花园134幢602室,"","3205080010363",姑苏,"1","","","3","","","2019-08-27 00:00:00","","","2019-08-27 09:06:58","","320508",苏房安鉴[2019]意A维字第330号,新康花园134幢602室,"",,2025-12-25 17:42:17.360,,2025-12-25 17:42:17.360,,0
2004125536283201543,"","2019-08-22 00:00:00",新康花园134幢203室,"","3205080010363",姑苏,"1","","","3","","","2019-08-27 00:00:00","","","2019-08-27 09:06:26","","320508",苏房安鉴[2019]意A维字第328号,新康花园134幢203室,"",,2025-12-25 17:42:17.360,,2025-12-25 17:42:17.360,,0
2004125536283201544,"","2011-04-13 00:00:00",新康花园134幢1002室,"","3205080010363",姑苏,"1","","","3","","","2011-04-14 00:00:00","","","2011-04-14 14:57:18","","320508",苏房安鉴[2011]审B字第944号,新康花园134幢1002室,"",,2025-12-25 17:42:17.361,,2025-12-25 17:42:17.361,,0
2004125536283201545,"","2017-04-14 00:00:00",新康花园134幢106室,"","3205080010363",姑苏,"1","","","3","","","2017-05-24 00:00:00","","","2017-05-24 11:07:29","","320508",苏房安鉴[2017]咨B用字第240号,新康花园134幢106室,"",,2025-12-25 17:42:17.361,,2025-12-25 17:42:17.361,,0
2004125536283201546,"","2020-11-23 00:00:00",新康花园134幢902室,"","3205080010363",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:49:31","","320508",苏房安鉴[2020]意A维字第497号,新康花园134幢902室,"",,2025-12-25 17:42:17.361,,2025-12-25 17:42:17.361,,0
2004125536283201547,"","2020-11-23 00:00:00",新康花园134幢301室,"","3205080010363",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:51:17","","320508",苏房安鉴[2020]意A维字第499号,新康花园134幢301室,"",,2025-12-25 17:42:17.362,,2025-12-25 17:42:17.362,,0
2004125536283201548,"","2020-11-23 00:00:00",新康花园134幢102室,"","3205080010363",姑苏,"1","","","3","","","2020-11-25 00:00:00","","","2020-11-25 16:46:54","","320508",苏房安鉴[2020]意A维字第492号,新康花园134幢102室,"",,2025-12-25 17:42:17.362,,2025-12-25 17:42:17.362,,0
2004125536283201549,"3","2025-07-25 00:00:00",望江路129号首诺薄膜,中国建材检验认证集团江苏有限公司,"3205710013928",园区,"1","","","1","","","",首诺高功能薄膜（苏州）有限公司-2#建筑（房屋局部安全性鉴定）,高端制造与国际贸易区,"2025-08-15 00:00:00","","320571",【工业园区】苏鉴字第004号2501388,首诺高功能薄膜（苏州）有限公司-2#建筑（房屋局部安全性鉴定）,"",,2025-12-25 17:42:17.362,,2025-12-25 17:42:17.362,,0
1991321558189248514,"2","2023-09-26 00:00:00",苏州第一丝厂,苏州苏房房屋安全鉴定中心有限责任公司,"3205080082774",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20250102/wu_1igi8ofmk1le21kekghj1uk71f6k8.pdf,"","2","1",D,"",苏州市姑苏区南门路94号院内9号房屋,吴门桥街道,"2024-05-11 00:00:00","","320508",【姑苏】苏鉴字第018号2401066,苏州市姑苏区南门路94号院内9号房屋,"",,2025-11-20 09:43:51.095,,2025-11-20 09:43:51.095,,0
2004125536878792706,"","2020-04-08 00:00:00",和茂苑19幢2906室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 13:57:18","","320508",苏房安鉴[2020]意A维字第54号,和茂苑19幢2906室,"",,2025-12-25 17:42:17.500,,2025-12-25 17:42:17.500,,0
2004125536878792707,"","2020-04-08 00:00:00",和茂苑19幢2501室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 14:02:21","","320508",苏房安鉴[2020]意A维字第59号,和茂苑19幢2501室,"",,2025-12-25 17:42:17.501,,2025-12-25 17:42:17.501,,0
2004125536882987010,"","2014-02-25 00:00:00",和茂苑19幢2107室,"","3205080091665",姑苏,"1","","","3","","","2014-02-26 00:00:00","","","2014-02-28 15:02:14","","320508",苏房安鉴[2014]改A字第1063号,和茂苑19幢2107室,"",,2025-12-25 17:42:17.501,,2025-12-25 17:42:17.501,,0
1991321572772843521,"2","2024-09-12 00:00:00",南门路94号,苏州苏房房屋安全鉴定中心有限责任公司,"3205080007620",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20241023/wu_1ias3a7ig1dgv12vln8a1td3ml38.pdf,"","2","1",D,"",苏州市姑苏区南门路94号院内10号房屋,吴门桥街道,"2024-05-11 00:00:00","","320508",【姑苏】苏鉴字第018号2401067,苏州市姑苏区南门路94号院内10号房屋,"",,2025-11-20 09:43:54.572,,2025-11-20 09:43:54.572,,0
2004125536882987011,"","2020-04-08 00:00:00",和茂苑19幢2104室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 14:02:47","","320508",苏房安鉴[2020]意A维字第60号,和茂苑19幢2104室,"",,2025-12-25 17:42:17.501,,2025-12-25 17:42:17.501,,0
2004125536882987012,"","2020-04-08 00:00:00",和茂苑19幢3006室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 14:00:55","","320508",苏房安鉴[2020]意A维字第57号,和茂苑19幢3006室,"",,2025-12-25 17:42:17.502,,2025-12-25 17:42:17.502,,0
2005452656188035073,"1","2025-11-18 00:00:00",大桥路7号,江苏煜顺工程检测技术服务有限公司,"3205060158246",吴中,"1","","","1","","","",金庭镇艳阳度假酒店6号楼安全性鉴定,金庭镇,"","","320506","",金庭镇艳阳度假酒店6号楼安全性鉴定,"",,2025-12-29 09:35:47.400,,2025-12-29 09:35:47.400,,0
2005452662924087297,"","2021-06-15 00:00:00",大龙港新村71幢,"","3205080001342",姑苏,"1","","","3","","","2021-07-06 00:00:00","","","2021-07-27 09:04:07","","320508",苏房鉴定[2021]鉴A字第107号,大龙港新村71幢,"",,2025-12-29 09:35:49.006,,2025-12-29 09:35:49.006,,0
1991321583736754177,"2","2023-09-26 00:00:00",苏州第一丝厂,苏州苏房房屋安全鉴定中心有限责任公司,"3205080007618",姑苏,"1",http://218.4.84.173:8003\fileAnnexes/00a2232f-757d-4998-945c-f16e53534f77/20240923/wu_1i8f3vuk2ecprbpauauf01f208.pdf,"","2","1",D,"",苏州市姑苏区南门路94号院内21号房屋,吴门桥街道,"2024-05-10 00:00:00","","320508",【姑苏】苏鉴字第018号2401073,苏州市姑苏区南门路94号院内21号房屋,"",,2025-11-20 09:43:57.186,,2025-11-20 09:43:57.186,,0
2004125536887181314,"","2020-04-08 00:00:00",和茂苑19幢1508室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 10:24:24","","320508",苏房安鉴[2020]意A维字第53号,和茂苑19幢1508室,"",,2025-12-25 17:42:17.502,,2025-12-25 17:42:17.502,,0
2004125536887181315,"","2020-04-08 00:00:00",和茂苑19幢3004室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 14:01:15","","320508",苏房安鉴[2020]意A维字第58号,和茂苑19幢3004室,"",,2025-12-25 17:42:17.502,,2025-12-25 17:42:17.502,,0
2004125536887181316,"","2020-04-08 00:00:00",和茂苑19幢605室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 14:00:02","","320508",苏房安鉴[2020]意A维字第55号,和茂苑19幢605室,"",,2025-12-25 17:42:17.503,,2025-12-25 17:42:17.503,,0
2004125536891375618,"","2020-04-08 00:00:00",和茂苑19幢2904室,"","3205080091665",姑苏,"1","","","3","","","2020-04-14 00:00:00","","","2020-04-14 14:00:31","","320508",苏房安鉴[2020]意A维字第56号,和茂苑19幢2904室,"",,2025-12-25 17:42:17.503,,2025-12-25 17:42:17.503,,0
2004125536891375619,"1","2025-06-23 00:00:00",苏州工业园区蔺谊西路8号,南京南大工程检测有限公司,"3205710026195",园区,"1","","","1","",Bsu,"",苏州工业园区车坊实验小学(松涛校区)南门卫,"","2025-07-24 00:00:00","","320571",【工业园区】苏鉴字第008号2501281,苏州工业园区车坊实验小学(松涛校区)南门卫,"",,2025-12-25 17:42:17.503,,2025-12-25 17:42:17.503,,0
2004125543438684161,"2","2022-03-16 00:00:00",晨中路,"","3205820224571",张家港,"1","","","2","1",B,"",晨中路车库,经开区（杨舍镇）,"","","",A01733612201414,晨中路车库,"",,2025-12-25 17:42:19.064,,2025-12-25 17:42:19.064,,0
2004125570609385474,"1","2024-06-16 00:00:00",太平北路56号,江苏省建筑工程质量检测中心有限公司,"3205850020073",太仓,"1","","","1","",Bsu,"",城厢镇太平北路56号1幢商住楼1-10室,娄东街道,"2024-07-15 00:00:00","","320585",【太仓】苏鉴字第012号2400715,城厢镇太平北路56号1幢商住楼1-10室,"",,2025-12-25 17:42:25.542,,2025-12-25 17:42:25.542,,0
2002412949271138307,"2","2022-12-26 14:19:07",箭泾村(11)蒋浜32号陈阿火,"","3205060391425",吴中,"2","","","2","0",D,"","",胥口镇,"","","","",箭泾村(11)蒋浜32号陈阿火_,"",,2025-12-21 00:17:04.797,,2025-12-21 00:17:04.797,,0
2004125576061980673,"","2022-07-30 00:00:00",华侨花园17幢,"","3205850019002",太仓,"1","","","3","","","2022-08-03 00:00:00","",娄东街道,"2022-08-11 10:19:31","","320585",苏房安鉴[2022]意A维字第882号,华侨花园17幢,"",,2025-12-25 17:42:26.842,,2025-12-25 17:42:26.842,,0
2004125581216780289,"","2022-07-30 00:00:00",华侨花园1幢,"","3205850016595",太仓,"1","","","3","","","2022-08-03 00:00:00","",娄东街道,"2022-08-11 11:38:12","","320585",苏房安鉴[2022]意A维字第898号,华侨花园1幢,"",,2025-12-25 17:42:28.071,,2025-12-25 17:42:28.071,,0
2004125589244678146,"1","2023-10-10 00:00:00",苏州市高新区兴贤路598号、600号,苏州苏房房屋安全鉴定中心有限责任公司,"3205050030145",虎丘,"1","","","1","",au,"",苏州市高新区兴贤路598号、600号,"","2023-10-23 00:00:00","","320505",【高新】苏鉴字第018号2301569,苏州市高新区兴贤路598号、600号,"",,2025-12-25 17:42:29.986,,2025-12-25 17:42:29.986,,0
2004125589248872450,"3","2024-11-15 00:00:00",江苏省苏州市高新区石阳路90号,常州市建筑科学研究院集团股份有限公司,"3205050035062",虎丘,"1","","","1","",二,"",阳山工业园压矿区ABCD区房屋-B3厂房,"","2024-11-20 00:00:00","","320505",【高新】苏鉴字第014号2401411,阳山工业园压矿区ABCD区房屋-B3厂房,"",,2025-12-25 17:42:29.986,,2025-12-25 17:42:29.986,,0
2005452663368683522,"1","2025-01-15 00:00:00",苏州大学附属第一医院20#感染科病房楼,苏州方正工程技术开发检测股份有限公司,"3205080047530",姑苏,"1","","","1","",Dsu,"",苏州大学附属第一医院十梓街院区20#感染科病房楼,"","2025-06-04 00:00:00","","320508",【姑苏】苏鉴字第002号2500835,苏州大学附属第一医院十梓街院区20#感染科病房楼,"",,2025-12-29 09:35:49.113,,2025-12-29 09:35:49.113,,0
2005452666300502018,"","2015-03-26 00:00:00",海悦花园二区90幢101室,"","3205710008998",园区,"1","","","3","","","","","","2015-03-26 13:49:54","","320571",苏房安鉴[2015]内改B字第342号,海悦花园二区90幢101室,"",,2025-12-29 09:35:49.811,,2025-12-29 09:35:49.811,,0
2004125589945126914,"1","2022-09-30 00:00:00",苏州市虎丘区青花路,苏州市建设工程质量检测中心有限公司,"3205050064360",虎丘,"1","","","1","0",Bsu,"",浒关工业园标准厂房三期6#,浒墅关镇,"2022-10-14 00:00:00","","320505",【高新】苏鉴字第001号2200310,浒关工业园标准厂房三期6#,"",,2025-12-25 17:42:30.152,,2025-12-25 17:42:30.152,,0
2004125589949321218,"1","2024-02-04 00:00:00",相城区元和街道施秦巷158号苏州市体育运动学校小型运动项目馆（综合馆）,南京南大工程检测有限公司,"3205070077190",相城,"1","","","1","",Asu,"",苏州市体育运动学校小型运动项目馆（综合馆）,相城高新区（元和街道）,"2025-06-13 00:00:00","","320507",【相城】苏鉴字第008号2400293,苏州市体育运动学校小型运动项目馆（综合馆）,"",,2025-12-25 17:42:30.153,,2025-12-25 17:42:30.153,,0
2004125590834319361,"","2014-03-26 00:00:00",嘉裕花园12幢1304室,"","3205080002278",姑苏,"1","","","3","","","2014-03-26 00:00:00","","","2014-03-26 11:29:53","","320508",苏房安鉴[2014]改B字第1418号,嘉裕花园12幢1304室,"",,2025-12-25 17:42:30.364,,2025-12-25 17:42:30.364,,0
2004125590838513666,"","2014-03-21 00:00:00",嘉裕花园12幢1201室,"","3205080002278",姑苏,"1","","","3","","","2014-03-21 00:00:00","","","2014-03-21 14:50:53","","320508",苏房安鉴[2014]改A字第1549号,嘉裕花园12幢1201室,"",,2025-12-25 17:42:30.365,,2025-12-25 17:42:30.365,,0
2004125590838513667,"","2014-03-19 00:00:00",嘉裕花园12幢1601室,"","3205080002278",姑苏,"1","","","3","","","2014-03-20 00:00:00","","","2014-03-21 11:06:20","","320508",苏房安鉴[2014]改A字第1521号,嘉裕花园12幢1601室,"",,2025-12-25 17:42:30.366,,2025-12-25 17:42:30.366,,0
2004125590842707969,"","2015-11-25 00:00:00",嘉裕花园12幢1104室,"","3205080002278",姑苏,"1","","","3","","","","","","2015-11-25 14:24:31","","320508",苏房安鉴[2015]内改B字第3236号,嘉裕花园12幢1104室,"",,2025-12-25 17:42:30.366,,2025-12-25 17:42:30.366,,0
2004125590842707970,"","2014-06-23 00:00:00",嘉裕花园12幢804室,"","3205080002278",姑苏,"1","","","3","","","2014-06-23 00:00:00","","","2014-06-30 15:49:34","","320508",苏房安鉴[2014]改B字第2826号,嘉裕花园12幢804室,"",,2025-12-25 17:42:30.366,,2025-12-25 17:42:30.366,,0
2004125590842707971,"1","2023-04-07 00:00:00",新蟹王市场商铺40、41、42,苏州恒信建设技术开发检测有限公司,"3205070148465",相城,"2","","","1","",Bsu,"",苏州市相城区阳澄湖镇新蟹王水产批发市场东辅房,度假区（阳澄湖镇）,"2023-04-15 00:00:00","","320507","",苏州市相城区阳澄湖镇新蟹王水产批发市场东辅房,"",,2025-12-25 17:42:30.367,,2025-12-25 17:42:30.367,,0
2004125592377823234,"1","2025-10-30 00:00:00",元和街道蠡苑路2号,江苏方建质量鉴定检测有限公司,"3205070050894",相城,"1","","","1","","","",元和街道蠡苑路2号办公用房2号,"","","","320507","",元和街道蠡苑路2号办公用房2号,"",,2025-12-25 17:42:30.732,,2025-12-25 17:42:30.732,,0
